month,year,Afghanistan,Afrique du Sud,Albanie,Algerie,Allemagne,Andorre,Angola,Antigua et Barbuda,Arabie Saoudite,Argentine,Armenie,Australie,Autriche,Azerbaidjan,Bahamas,Bahrein,Bangladesh,Barbade,Belgique,Belize,Benin,Bermudes,Bhoutan,Bielorussie,Birmanie (Myanmar),Bolivie,Bosnie-Herzegovine,Botswana,Bresil,Brunei,Bulgarie,Burkina Faso,Burundi,Cambodge,Cameroun,Canada,Cap Vert,Iles Cayman,Centrafrique,Chili,Chine,Chypre,Colombie,Comores,Congo democratique,Congo,Coree du Nord,Coree du Sud,Costa Rica,Cote d'Ivoire,Croatie,Cuba,Danemark,Djibouti,Dominique,Republique Dominicaine,Egypte,Emirats Arabes Unis,Equateur,Erythree,Espagne,Estonie,Etats-Unis,USA,Ethiopie,Feroe,Fidji,Finlande,France,Gabon,Gambie,Georgie,Ghana,Grece,Grenade,Groenland,Guadeloupe,Guatemala,Guinee,Guinee Bissau,Guinee equatoriale,Guyana,Guyane,Haiti,Honduras,Hong Kong,Hongrie,Iles Anglo normandes,Inde,Indonesie,Irak,Iran,Irlande,Islande,Israel,Italie,Jamaique,Japon,Jordanie,Kazakhstan,Kenya,Kirghizstan,Kiribati,Kosovo,Koweit,Laos,Lesotho,Lettonie,Liban,Liberia,Libye,Liechtenstein,Lituanie,Luxembourg,Macao,Macedoine,Madagascar,Malaisie,Malawi,Maldives,Mali,Malouines,Falkland,Malte,Maroc,Marshall,Martinique,Maurice,Mauritanie,Mexique,Micronesie,Moldavie,Monaco,Mongolie,Montenegro,Mozambique,Myanmar,Birmanie,Namibie,Nauru,Nepal,Nicaragua,Niger,Nigeria,Norvege,Nouvelle Caledonie,Nouvelle Zelande,Oman,Ouganda,Ouzbekistan,Pakistan,Palau,Palestine,Panama,Papouasie,Nouvelle Guinee,Paraguay,Pays-Bas,Perou,Philippines,Pologne,Porto Rico,Portugal,Qatar,RepubliqueDominicaine,Republique Dominicaine,Republique tcheque,Reunion,Roumanie,Royaume-Uni,Russie,Rwanda,Sahara Occidental,Saint Christophe et Nevis,Nevis,Saint Christophe,Saint Marin,Saint Vincent,Saint Vincent et les Grenadines,Grenadines,Sainte Helene,Sainte Lucie,Salomon,Salvador,Samoa,Sao Tome et Principe,Senegal,Serbie,Seychelles,Sierra Leone,Singapour,Slovaquie,Slovenie,Somalie,Somaliland,Soudan,Sri Lanka,Suede,Suisse,Surinam,Syrie,Swaziland,Tadjikistan,Taiwan,Tanzanie,Tchad,Tchequie,Thailande,Tibet,Timor Oriental,Togo,Tonga,Trinite et Tobago,Tristan Da Cunha,Tunisie,Turkmenistan,Turquie,Tuvalu,Ukraine,Uruguay,Vanuatu,Vatican,Venezuela,Vietnam,Vierges americaines,Zambie,Zimbabwe
8,1914,0,0,28.0,0,426.0,0,1.0,0,0,10.0,0,13.0,250.0,0,0,0,0,0,253.0,0,0,0,0,0,0,1.0,0,0,0,0,40.0,0,0,0,1.0,14.0,0,0,0,7.0,18.0,0,10.0,0,0,4.0,0,0,0,0,4.0,1.0,30.0,1.0,1.0,0,18.0,0,0,0,45.0,0,60.0,76.0,0,0,0,25.0,481.0,0,0,2.0,0,0,1.0,2.0,0,1.0,0,0,0,0,0,0,1.0,0,141.0,0,20.0,0,0,4.0,4.0,0,0,258.0,0,66.0,0,0,0,0,0,0,0,1.0,0,0,4.0,0,2.0,0,0,89.0,0,0,2.0,0,0,0,26.0,0,0,23.0,22.0,1.0,0,39.0,0,18.0,0,0,4.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,23.0,0,0,60.0,0,19.0,0,0,0,0,0,47.0,6.0,255.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,0,0,115.0,0,0,0,0,0,0,0,3.0,0,0,458.0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,15.0,0,69.0,0,0,2.0,0,29.0,0,0,0,0,0
9,1914,2.0,8.0,57.0,0,373.0,0,0,0,0,8.0,0,14.0,192.0,0,0,0,0,2.0,247.0,0,1.0,0,0,0,0,3.0,0,0,0,1.0,48.0,0,0,0,8.0,16.0,0,0,0,6.0,13.0,0,12.0,0,0,10.0,0,0,0,0,2.0,0,21.0,0,1.0,0,30.0,0,5.0,0,33.0,0,68.0,71.0,0,0,2.0,9.0,418.0,0,1.0,1.0,0,0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,91.0,0,37.0,0,0,4.0,10.0,0,0,256.0,0,38.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,4.0,0,0,34.0,2.0,0,1.0,1.0,0,0,43.0,0,1.0,13.0,20.0,0,0,26.0,0,5.0,0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,2.0,15.0,0,0,50.0,0,4.0,0,0,0,0,0,71.0,5.0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,78.0,0,0,0,0,0,1.0,0,3.0,0,0,371.0,0,2.0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,8.0,0,77.0,0,4.0,2.0,0,27.0,2.0,0,0,0,0
10,1914,4.0,9.0,60.0,0,410.0,0,4.0,0,0,11.0,0,7.0,194.0,0,0,0,0,0,301.0,0,0,0,0,0,0,5.0,0,0,0,0,27.0,0,0,0,10.0,16.0,0,0,0,5.0,10.0,0,12.0,0,0,22.0,0,0,0,0,5.0,0,17.0,3.0,1.0,0,47.0,0,1.0,0,27.0,0,39.0,71.0,0,0,2.0,11.0,496.0,0,0,8.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,2.0,92.0,0,24.0,0,0,5.0,8.0,2.0,0,251.0,0,45.0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.0,0,0,20.0,0,0,2.0,1.0,0,0,35.0,0,0,4.0,26.0,6.0,0,53.0,0,3.0,0,1.0,2.0,0,0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,2.0,0,0,0,6.0,16.0,0,0,0,15.0,0,2.0,69.0,0,22.0,0,0,0,0,0,70.0,10.0,181.0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,0,0,85.0,0,0,1.0,0,0,2.0,2.0,0,0,0,383.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,67.0,0,1.0,0,0,14.0,0,0,0,0,0
11,1914,6.0,7.0,14.0,0,371.0,0,0,0,0,13.0,0,17.0,182.0,0,0,0,0,0,291.0,0,0,0,0,0,0,5.0,0,0,0,2.0,49.0,0,0,0,6.0,22.0,0,0,0,15.0,18.0,10.0,6.0,0,0,10.0,0,0,0,0,1.0,2.0,19.0,0,1.0,0,90.0,0,1.0,0,25.0,0,56.0,76.0,0,0,1.0,7.0,397.0,1.0,0,1.0,1.0,0,4.0,0,0,1.0,0,0,0,0,0,0,1.0,0,85.0,0,41.0,0,1.0,12.0,13.0,2.0,0,244.0,0,45.0,0,0,0,0,0,0,0,1.0,0,0,9.0,0,12.0,0,0,25.0,0,0,3.0,0,0,0,19.0,0,0,6.0,19.0,2.0,0,67.0,0,7.0,0,0,7.0,0,0,0,0,2.0,0,0,0,0,4.0,4.0,0,0,0,1.0,0,0,0,0,3.0,14.0,0,0,1.0,12.0,0,1.0,109.0,0,5.0,0,0,0,0,0,50.0,7.0,179.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,0,0,101.0,0,1.0,0,0,0,0,1.0,6.0,0,0,398.0,0,12.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,7.0,0,131.0,0,1.0,3.0,0,14.0,3.0,0,0,0,0
12,1914,2.0,4.0,27.0,0,405.0,0,2.0,0,0,9.0,0,10.0,188.0,0,0,0,0,0,261.0,0,0,0,0,0,0,15.0,0,0,0,0,38.0,0,0,0,2.0,14.0,0,0,0,6.0,16.0,5.0,17.0,0,0,4.0,0,0,0,0,3.0,2.0,29.0,0,1.0,0,86.0,0,1.0,0,33.0,0,42.0,69.0,0,1.0,1.0,8.0,449.0,0,0,3.0,1.0,0,2.0,1.0,0,0,0,0,0,0,2.0,0,0,0,88.0,0,31.0,0,1.0,5.0,17.0,2.0,0,268.0,0,57.0,0,0,0,0,0,0,0,1.0,0,0,0,0,8.0,0,0,34.0,0,0,3.0,0,0,0,22.0,0,15.0,11.0,14.0,1.0,0,58.0,0,16.0,0,1.0,1.0,0,0,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,11.0,0,0,0,8.0,0,2.0,123.0,0,17.0,0,0,0,0,0,37.0,6.0,155.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,130.0,0,0,1.0,0,0,0,0,14.0,0,0,437.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,92.0,0,2.0,0,0,22.0,2.0,0,0,0,0
1,1915,2.0,0,43.0,0,389.0,0,1.0,0,0,17.0,0,15.0,202.0,0,0,0,0,0,244.0,0,0,0,0,0,0,20.0,0,0,0,0,53.0,0,0,1.0,8.0,12.0,0,0,0,7.0,22.0,1.0,6.0,0,0,2.0,0,0,0,0,3.0,4.0,19.0,0,2.0,0,69.0,0,1.0,0,67.0,0,70.0,61.0,0,0,0,4.0,433.0,0,0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,113.0,0,26.0,0,1.0,10.0,8.0,0,0,290.0,0,45.0,0,0,0,0,0,0,0,5.0,0,0,10.0,0,1.0,0,0,17.0,0,0,4.0,2.0,0,0,36.0,0,5.0,12.0,38.0,1.0,0,47.0,0,25.0,0,0,2.0,0,0,0,0,1.0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,13.0,23.0,0,0,7.0,9.0,0,0,114.0,0,5.0,0,0,0,0,0,85.0,5.0,152.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0,0,98.0,0,0,0,2.0,0,2.0,0,3.0,0,0,437.0,0,24.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,4.0,0,62.0,0,7.0,2.0,0,25.0,3.0,0,0,0,0
2,1915,1.0,1.0,15.0,0,382.0,0,2.0,0,0,21.0,0,12.0,192.0,0,0,0,0,0,217.0,0,0,0,0,0,0,18.0,0,0,0,0,52.0,0,0,0,2.0,15.0,0,0,0,4.0,23.0,2.0,12.0,0,0,11.0,0,0,0,0,1.0,0,18.0,0,1.0,0,55.0,0,0,0,53.0,0,103.0,61.0,0,0,2.0,1.0,404.0,0,0,4.0,0,0,4.0,0,0,0,0,0,0,0,1.0,1.0,0,0,83.0,0,15.0,0,2.0,11.0,23.0,0,0,245.0,0,43.0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0,0,21.0,0,0,0,0,0,0,14.0,0,4.0,4.0,11.0,0,0,30.0,0,13.0,0,0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,13.0,0,0,0,11.0,0,0,114.0,0,11.0,0,0,0,0,0,67.0,9.0,166.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,102.0,0,0,1.0,0,0,0,0,3.0,0,1.0,424.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,66.0,0,3.0,0,0,15.0,0,0,0,0,0
3,1915,1.0,0,13.0,0,413.0,0,0,0,0,19.0,0,4.0,186.0,0,0,0,0,0,209.0,0,0,0,0,0,0,17.0,0,0,0,0,82.0,0,0,0,1.0,15.0,0,0,0,7.0,11.0,0,8.0,0,0,10.0,0,0,0,0,1.0,0,11.0,0,2.0,0,53.0,0,0,0,34.0,0,74.0,74.0,0,0,0,4.0,428.0,0,0,2.0,1.0,0,0,0,3.0,1.0,0,0,0,0,1.0,0,0,0,89.0,0,21.0,0,2.0,4.0,8.0,1.0,0,267.0,0,28.0,0,0,0,0,0,0,0,0,0,0,1.0,0,4.0,0,0,16.0,0,0,0,0,0,0,12.0,0,2.0,14.0,13.0,0,0,53.0,0,20.0,0,0,1.0,0,0,3.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,8.0,11.0,0,0,3.0,10.0,0,0,74.0,0,7.0,0,0,0,0,0,55.0,6.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,73.0,0,0,0,1.0,0,0,0,4.0,0,0,489.0,1.0,12.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,3.0,0,96.0,0,4.0,0,0,14.0,0,0,0,0,0
4,1915,1.0,4.0,12.0,0,380.0,0,0,0,0,9.0,0,11.0,203.0,0,0,0,0,0,201.0,0,0,1.0,0,0,0,1.0,0,0,0,0,53.0,0,0,0,5.0,16.0,0,0,0,0,22.0,5.0,7.0,0,0,5.0,0,0,0,0,5.0,2.0,5.0,0,1.0,0,55.0,0,0,0,29.0,0,76.0,80.0,0,0,0,5.0,443.0,2.0,0,0,0,0,3.0,0,0,1.0,0,0,0,0,0,0,3.0,0,110.0,0,24.0,0,0,3.0,6.0,0,0,253.0,0,30.0,0,0,0,0,0,0,0,0,0,0,3.0,0,4.0,1.0,0,12.0,0,0,5.0,0,0,0,22.0,0,1.0,13.0,14.0,1.0,0,44.0,0,21.0,0,0,5.0,2.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.0,0,0,3.0,17.0,0,1.0,51.0,0,0,0,0,0,0,0,35.0,12.0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,86.0,0,0,2.0,0,0,0,0,1.0,0,0,486.0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,58.0,0,3.0,0,0,11.0,1.0,0,0,0,0
5,1915,0,0,22.0,0,413.0,0,0,0,0,6.0,0,17.0,260.0,0,0,0,0,0,190.0,0,0,0,0,0,0,2.0,0,0,0,0,34.0,0,0,0,1.0,10.0,0,0,0,11.0,38.0,0,11.0,0,0,1.0,0,0,0,0,6.0,2.0,3.0,3.0,0,0,27.0,0,0,0,41.0,0,77.0,76.0,3.0,0,0,1.0,347.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,132.0,0,26.0,0,0,4.0,12.0,1.0,0,449.0,0,31.0,0,0,0,0,0,0,0,1.0,0,0,13.0,0,14.0,0,0,8.0,0,0,0,0,0,0,9.0,0,0,8.0,18.0,0,0,43.0,2.0,9.0,0,0,1.0,3.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,17.0,0,0,51.0,0,10.0,0,0,0,0,0,43.0,10.0,132.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,68.0,0,0,0,1.0,0,1.0,0,0,0,1.0,521.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,57.0,0,0,0,0,40.0,1.0,0,0,0,0
6,1915,1.0,3.0,33.0,0,352.0,0,0,0,0,4.0,0,11.0,194.0,0,0,0,0,2.0,154.0,0,1.0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,5.0,15.0,0,0,0,2.0,17.0,0,5.0,0,0,6.0,0,0,0,0,9.0,2.0,19.0,0,3.0,0,21.0,0,0,0,34.0,0,82.0,56.0,0,0,0,4.0,306.0,2.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,2.0,0,0,0,75.0,0,16.0,0,1.0,6.0,9.0,3.0,0,406.0,0,14.0,0,0,0,0,0,0,0,1.0,0,0,5.0,0,4.0,0,1.0,18.0,0,0,1.0,1.0,0,0,16.0,0,0,4.0,12.0,0,1.0,33.0,0,15.0,0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,2.0,0,0,0,3.0,8.0,0,2.0,57.0,0,7.0,0,0,0,0,0,58.0,14.0,146.0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,0,0,68.0,0,0,0,0,0,0,0,0,0,0,437.0,0,7.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,5.0,0,54.0,0,0,2.0,0,47.0,0,0,0,0,0
7,1915,2.0,6.0,26.0,0,416.0,0,0,0,0,9.0,0,15.0,181.0,0,0,0,0,0,155.0,0,0,1.0,0,0,0,1.0,0,0,0,0,71.0,0,0,0,10.0,19.0,0,0,0,4.0,7.0,3.0,1.0,0,0,3.0,0,0,0,0,4.0,2.0,19.0,0,3.0,0,19.0,0,0,0,21.0,0,120.0,67.0,0,0,2.0,3.0,332.0,0,0,18.0,0,0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,66.0,0,14.0,0,13.0,7.0,11.0,0,0,334.0,0,15.0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,15.0,0,0,14.0,0,0,1.0,0,0,0,16.0,0,1.0,12.0,16.0,0,0,26.0,1.0,13.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,1.0,0,0,0,2.0,2.0,0,0,0,7.0,0,1.0,61.0,0,8.0,0,0,0,0,0,63.0,12.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,95.0,0,0,0,0,0,0,0,1.0,0,1.0,387.0,0,8.0,0,0,0,0,3.0,0,0,0,0,5.0,2.0,0,0,2.0,0,89.0,0,6.0,3.0,0,39.0,0,0,0,0,0
8,1915,0,2.0,19.0,0,456.0,0,2.0,0,0,9.0,0,9.0,197.0,0,0,0,0,0,176.0,0,0,0,0,0,0,3.0,0,0,0,0,93.0,0,0,0,10.0,19.0,0,0,0,6.0,13.0,1.0,13.0,0,0,15.0,0,0,0,0,1.0,5.0,19.0,0,1.0,0,27.0,0,2.0,0,32.0,0,98.0,72.0,1.0,0,0,10.0,353.0,0,0,46.0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,79.0,0,15.0,0,3.0,7.0,6.0,0,0,342.0,0,40.0,0,0,0,0,0,0,0,3.0,0,0,3.0,0,5.0,0,0,17.0,0,0,1.0,0,0,0,13.0,0,0,3.0,20.0,0,2.0,35.0,0,16.0,0,0,1.0,2.0,0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,8.0,4.0,0,0,0,11.0,0,1.0,105.0,0,5.0,0,0,0,0,0,66.0,12.0,220.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,0,0,96.0,0,0,0,0,0,2.0,0,0,0,0,443.0,0,13.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,2.0,0,143.0,0,6.0,3.0,0,18.0,1.0,0,0,0,0
9,1915,1.0,3.0,6.0,0,470.0,1.0,1.0,0,0,9.0,0,15.0,185.0,0,0,0,0,0,171.0,0,0,0,0,0,0,0,0,0,0,0,144.0,0,0,1.0,8.0,17.0,0,0,0,2.0,18.0,3.0,10.0,0,0,9.0,0,0,0,0,5.0,1.0,10.0,0,2.0,0,47.0,0,3.0,0,32.0,0,106.0,84.0,0,0,1.0,12.0,393.0,0,0,7.0,0,0,1.0,1.0,0,6.0,0,0,0,0,1.0,0,0,0,85.0,0,22.0,0,12.0,6.0,3.0,2.0,0,323.0,0,37.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,4.0,0,1.0,14.0,1.0,0,0,0,0,0,16.0,0,0,1.0,18.0,0,0,40.0,0,19.0,0,0,1.0,0,0,3.0,0,0,0,0,0,0,2.0,2.0,0,0,0,2.0,0,0,0,0,3.0,10.0,0,0,2.0,12.0,0,1.0,61.0,0,7.0,0,0,0,0,0,95.0,5.0,221.0,0,0,0,0,0,1.0,0,0,0,0,0,3.0,3.0,0,0,0,145.0,0,0,0,0,0,0,0,1.0,0,0,618.0,0,9.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,7.0,0,116.0,0,8.0,4.0,0,18.0,3.0,0,0,0,0
10,1915,1.0,2.0,23.0,0,440.0,0,1.0,0,0,9.0,0,5.0,166.0,0,0,0,0,0,159.0,0,0,0,0,0,0,2.0,0,0,0,0,208.0,0,0,0,2.0,7.0,0,0,0,3.0,15.0,16.0,10.0,0,0,1.0,0,0,0,0,1.0,1.0,14.0,0,2.0,0,61.0,0,0,0,47.0,0,72.0,80.0,0,0,0,5.0,417.0,0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,2.0,0,0,0,79.0,0,21.0,0,2.0,22.0,5.0,0,0,289.0,0,35.0,0,0,0,0,0,0,0,8.0,0,0,0,0,1.0,1.0,0,28.0,0,0,3.0,0,0,0,19.0,0,1.0,8.0,7.0,0,0,50.0,0,19.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0,0,0,14.0,0,0,43.0,0,5.0,0,0,0,0,0,123.0,5.0,202.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,0,0,246.0,0,0,0,0,0,0,0,4.0,0,1.0,545.0,0,4.0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,5.0,0,96.0,0,0,3.0,0,11.0,0,0,0,0,0
11,1915,1.0,6.0,70.0,0,406.0,2.0,0,0,0,6.0,0,11.0,191.0,0,1.0,0,0,0,162.0,0,0,1.0,0,0,0,1.0,0,0,0,0,123.0,0,0,0,5.0,8.0,0,0,0,0,12.0,3.0,13.0,0,0,3.0,0,0,1.0,0,2.0,2.0,11.0,0,1.0,0,75.0,0,2.0,0,58.0,0,80.0,74.0,0,0,0,4.0,401.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,73.0,0,23.0,0,13.0,8.0,2.0,0,0,361.0,0,45.0,0,0,0,0,0,1.0,0,2.0,0,0,1.0,0,1.0,1.0,0,17.0,0,0,1.0,0,0,0,10.0,0,0,16.0,10.0,0,0,62.0,0,6.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,5.0,0,0,0,0,9.0,0,2.0,60.0,1.0,5.0,0,0,0,0,0,91.0,8.0,201.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,230.0,0,0,0,0,0,0,0,4.0,0,0,563.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,75.0,0,3.0,0,0,24.0,0,0,0,0,0
12,1915,1.0,3.0,87.0,0,440.0,0,0,0,0,3.0,0,9.0,193.0,0,0,0,0,0,184.0,0,1.0,0,0,0,0,0,0,0,0,1.0,103.0,0,0,0,3.0,5.0,0,0,0,4.0,28.0,4.0,6.0,0,0,3.0,0,0,0,0,2.0,1.0,18.0,0,2.0,0,70.0,0,0,0,56.0,0,95.0,70.0,0,0,0,6.0,413.0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2.0,0,0,1.0,110.0,0,27.0,0,34.0,13.0,3.0,0,1.0,310.0,0,50.0,0,0,0,0,0,0,0,2.0,0,0,1.0,0,7.0,0,0,7.0,0,0,0,0,0,0,11.0,0,1.0,16.0,11.0,0,0,63.0,0,16.0,0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.0,0,0,1.0,14.0,0,0,64.0,0,11.0,0,0,0,0,0,67.0,8.0,172.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,169.0,0,0,0,1.0,0,0,0,6.0,0,0,482.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,59.0,0,9.0,0,0,22.0,0,0,0,0,0
1,1916,1.0,2.0,107.0,0,447.0,0,1.0,0,0,4.0,0,12.0,206.0,0,0,0,0,0,181.0,0,0,0,0,0,0,2.0,0,0,0,0,94.0,0,0,0,11.0,14.0,0,0,0,0,27.0,0,12.0,0,0,4.0,0,0,0,0,1.0,1.0,20.0,1.0,0,0,56.0,0,2.0,0,52.0,0,116.0,58.0,0,0,0,4.0,414.0,1.0,0,3.0,0,0,3.0,0,0,2.0,0,0,0,0,1.0,0,0,0,93.0,0,25.0,0,24.0,9.0,17.0,0,0,355.0,0,47.0,0,0,0,0,0,0,0,0,0,0,2.0,0,3.0,0,0,21.0,0,0,1.0,0,0,0,9.0,1.0,0,19.0,9.0,0,0,65.0,0,17.0,0,2.0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,1.0,7.0,0,0,39.0,0,5.0,0,0,0,0,0,52.0,15.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0,0,148.0,0,0,0,0,0,0,0,1.0,0,0,514.0,0,7.0,0,0,0,0,2.0,0,0,0,0,1.0,0,0,0,8.0,0,72.0,0,2.0,0,0,22.0,0,0,0,0,0
2,1916,2.0,3.0,89.0,0,434.0,0,0,0,0,8.0,0,5.0,169.0,0,0,0,0,0,181.0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,29.0,16.0,0,0,0,2.0,16.0,1.0,7.0,0,0,1.0,0,0,0,0,2.0,0,9.0,0,1.0,0,52.0,0,0,0,40.0,0,95.0,59.0,0,0,0,5.0,389.0,1.0,0,0,1.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,77.0,0,26.0,0,21.0,11.0,7.0,1.0,0,342.0,0,60.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,1.0,18.0,0,0,6.0,0,0,0,9.0,0,1.0,4.0,3.0,0,0,71.0,0,18.0,0,0,0,0,0,17.0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,1.0,4.0,0,0,2.0,8.0,0,1.0,40.0,0,7.0,0,0,0,0,0,79.0,8.0,158.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,95.0,0,2.0,0,0,0,0,1.0,2.0,0,0,622.0,2.0,18.0,0,0,0,0,1.0,0,0,0,0,2.0,0,0,0,1.0,0,59.0,0,4.0,0,0,13.0,1.0,0,0,0,0
3,1916,0,3.0,37.0,0,529.0,0,6.0,0,0,13.0,0,11.0,143.0,0,0,0,0,0,199.0,0,0,2.0,0,0,0,3.0,0,0,0,0,78.0,0,0,0,10.0,17.0,1.0,0,0,11.0,12.0,2.0,14.0,0,0,7.0,0,0,0,0,5.0,1.0,14.0,0,2.0,0,69.0,0,1.0,0,72.0,0,114.0,75.0,1.0,0,0,2.0,425.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,93.0,0,17.0,0,22.0,14.0,7.0,3.0,0,366.0,0,68.0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0,2.0,0,9.0,0,0,6.0,0,0,0,24.0,0,1.0,7.0,29.0,0,0,54.0,0,30.0,0,1.0,1.0,1.0,0,19.0,0,0,0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,5.0,4.0,0,0,1.0,15.0,1.0,2.0,62.0,0,81.0,0,0,0,0,0,80.0,15.0,163.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,127.0,0,0,0,0,0,0,0,0,0,0,691.0,0,11.0,0,0,0,0,0,0,0,0,0,4.0,1.0,0,0,9.0,0,71.0,0,2.0,6.0,0,14.0,1.0,0,0,0,0
